respondent_id,survey_weight,school_enrollment,employment_status,prepared_for_independence,advice_finances,advice_career,advice_mental_health,advice_physical_health,advice_friendships,relies_on_parents_emotionally,phone_video_frequency,text_frequency,in_person_frequency,financial_independence,received_financial_help,lives_with_parents,relationship_rating,true_self_with_parent,parent_relies_on_child_emotionally,knows_parent_beyond_parent_role,parent_involvement_level,communication_satisfaction,age_group,gender,education_level,race_ethnicity,marital_status,income_tier,census_region
201901049460,0.1185165646375321,4.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,1,2.0,2.0,3.0,6.0,1.0,3.0
201901050020,0.0541910350434066,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2,2.0,3.0,3.0,1.0,1.0,3.0
201901050162,0.109908348505728,4.0,1.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1.0,2.0,3.0,6.0,1.0,3.0
201901050412,0.2288415613914534,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,,,,4.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1,1.0,2.0,3.0,6.0,2.0,3.0
201901050943,0.073305891932645,4.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1,2.0,1.0,3.0,6.0,1.0,3.0
201901051054,0.018203731119452,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2,2.0,3.0,1.0,3.0,1.0,1.0
201901052378,0.0949029808493274,4.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,,,,3.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,1,1.0,3.0,3.0,6.0,1.0,3.0
201901053317,0.0395340663276349,4.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,1,1.0,2.0,3.0,1.0,1.0,4.0
201901054806,0.3678548499561717,2.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,,,,3.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,1.0,1,1.0,2.0,1.0,3.0,2.0,3.0
201901055806,0.0250522874867372,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1,2.0,2.0,3.0,2.0,1.0,4.0
201901057728,0.0484094729496526,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,,,4.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,1,2.0,1.0,3.0,6.0,1.0,4.0
201901058348,0.060874496473647,4.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1,2.0,1.0,3.0,2.0,1.0,4.0
201901058827,0.1378467030876514,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,1,2.0,2.0,3.0,2.0,2.0,3.0
201901059731,0.018203731119452,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2,2.0,1.0,3.0,2.0,1.0,3.0
201901060067,0.0249231473181678,4.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,1,2.0,1.0,3.0,2.0,3.0,1.0
201901061849,0.0456648304165078,4.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,1,1.0,1.0,3.0,6.0,1.0,3.0
201901062127,0.018203731119452,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2,2.0,3.0,3.0,1.0,1.0,4.0
201901062163,0.018203731119452,4.0,1.0,1.0,4.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2,2.0,1.0,3.0,6.0,2.0,3.0
201901062237,0.0312626882346675,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1,2.0,1.0,3.0,1.0,,3.0
201901062359,0.0272695568878189,4.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,,,,5.0,1.0,1.0,4.0,2.0,5.0,4.0,3.0,3.0,2,2.0,1.0,3.0,6.0,1.0,3.0
201901064788,0.0826250404066936,4.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,1,1.0,3.0,3.0,1.0,1.0,3.0
201901067135,0.0754856433645559,4.0,3.0,1.0,4.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,5.0,5.0,2.0,2.0,1,1.0,2.0,3.0,6.0,1.0,3.0
201901067493,0.0598800372446568,4.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2,2.0,1.0,3.0,2.0,1.0,3.0
201901067718,0.018203731119452,4.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2,2.0,1.0,3.0,1.0,2.0,3.0
201901068274,0.2857935977482783,4.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1,2.0,2.0,3.0,1.0,1.0,1.0
201901068501,0.0393119476623869,4.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,2.0,1.0,5.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,2.0,1,2.0,2.0,3.0,1.0,1.0,4.0
201901068764,0.0364095927624158,4.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,1,2.0,2.0,3.0,2.0,,3.0
201901069368,0.0732306218335823,4.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,1,1.0,2.0,3.0,6.0,1.0,3.0
201901070648,0.0569544451136345,4.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,,,,4.0,2.0,1.0,4.0,4.0,5.0,3.0,3.0,2.0,1,2.0,1.0,3.0,6.0,1.0,4.0
201901070770,0.0779944585036276,4.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,,,,3.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1,1.0,3.0,3.0,6.0,1.0,3.0
201901070798,0.1379617123174075,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,1.0,3.0,3.0,1,2.0,3.0,3.0,1.0,1.0,3.0
201901071319,0.0375893430319722,3.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,6.0,6.0,2.0,1.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,1,2.0,1.0,3.0,6.0,2.0,3.0
201901071841,0.0718679399810978,3.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1,2.0,2.0,3.0,6.0,2.0,3.0
201901072006,0.146005372774848,4.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2,1.0,2.0,3.0,1.0,2.0,3.0
201901073016,0.018203731119452,4.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,,,4.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,1,2.0,1.0,3.0,6.0,1.0,1.0
201901073020,0.0496687506484608,3.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,3.0,3.0,2,1.0,2.0,3.0,1.0,2.0,3.0
201901074251,0.4482925185055425,4.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,1,2.0,2.0,3.0,4.0,2.0,3.0
201901075291,0.018203731119452,4.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1,2.0,1.0,3.0,6.0,2.0,4.0
201901076034,0.0303889256902624,4.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,3.0,3.0,2,1.0,2.0,3.0,1.0,1.0,1.0
201901076883,0.2109893756172643,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,1,1.0,3.0,3.0,2.0,1.0,3.0
201901077442,0.0692945767653117,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2,2.0,2.0,3.0,2.0,1.0,3.0
201901078175,0.018203731119452,4.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2,2.0,1.0,3.0,1.0,2.0,3.0
201901078829,0.0689900688756786,4.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2,2.0,3.0,3.0,1.0,1.0,4.0
202001000247,4.05947643305341,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1,1.0,2.0,1.0,6.0,2.0,4.0
202001000636,3.293889988293355,4.0,1.0,2.0,1.0,4.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,1,1.0,1.0,3.0,6.0,2.0,4.0
202001000711,0.7363108025505943,3.0,1.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,2.0,5.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,1,2.0,2.0,1.0,1.0,2.0,4.0
202001000905,0.7179800469437335,4.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,3.0,3.0,1,2.0,1.0,1.0,6.0,3.0,4.0
202001000908,0.7350288913345794,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,2,2.0,2.0,3.0,1.0,1.0,4.0
202001000993,0.4345255267885037,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2,1.0,1.0,1.0,1.0,3.0,3.0
202001001013,2.780557898206207,4.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,1,1.0,2.0,1.0,6.0,2.0,2.0
202001001424,0.8640159398634466,4.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,4.0,5.0,3.0,,,2,1.0,2.0,1.0,6.0,3.0,4.0
202001001612,0.3400020017875963,4.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2,3.0,1.0,4.0,2.0,2.0,1.0
202001001661,1.2950737642354686,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,,,5.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,1,2.0,1.0,3.0,6.0,1.0,1.0
202001001670,1.4965598625662515,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1,1.0,2.0,1.0,2.0,3.0,1.0
202001001865,0.3332375034132079,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1,2.0,2.0,3.0,1.0,2.0,3.0
202001002018,0.3394019902831837,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,1.0,1.0,3.0,3.0,1.0,5.0,4.0,2.0,1.0,2,2.0,1.0,1.0,1.0,2.0,4.0
202001002224,2.3171055089138024,4.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2,1.0,3.0,3.0,2.0,1.0,4.0
202001002475,1.9815262913200071,4.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1,2.0,2.0,1.0,6.0,1.0,4.0
202001002592,1.0592916784825823,3.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1,1.0,1.0,3.0,6.0,1.0,4.0
202001002790,1.5112980392322124,4.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,1,1.0,1.0,4.0,6.0,3.0,4.0
202001002876,3.8976391892368514,4.0,1.0,1.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,1,1.0,2.0,1.0,6.0,2.0,3.0
202001002910,6.314159461681934,4.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,,,,5.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1,1.0,3.0,1.0,6.0,2.0,2.0
202001003166,1.278330174189812,4.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,4.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2,2.0,3.0,3.0,1.0,1.0,3.0
202001003172,0.2208588713986535,4.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,2,1.0,1.0,1.0,2.0,3.0,3.0
202001003326,0.9803154767594376,3.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2,1.0,1.0,1.0,2.0,2.0,3.0
202001003373,0.1654545611754838,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2,2.0,1.0,1.0,1.0,2.0,3.0
202001003375,0.3575531726849545,4.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2,2.0,1.0,1.0,6.0,2.0,3.0
202001003407,1.1582351060549676,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,6.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,2,2.0,3.0,1.0,1.0,1.0,3.0
202001003409,0.6698848375540818,4.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,1,2.0,1.0,1.0,2.0,2.0,4.0
202001003481,0.3088299162134808,4.0,1.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1,2.0,1.0,1.0,1.0,2.0,2.0
202001003522,0.5154829767733966,4.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1,2.0,1.0,1.0,1.0,2.0,1.0
202001003773,3.025367356538601,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1,1.0,3.0,1.0,6.0,2.0,1.0
202001003888,0.1895719550984292,4.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2,2.0,1.0,2.0,1.0,2.0,3.0
202001003936,1.426689548692044,3.0,3.0,2.0,1.0,1.0,5.0,5.0,4.0,3.0,,,,5.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,1,1.0,2.0,3.0,6.0,3.0,2.0
202001004003,0.2055593105798098,4.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1,1.0,1.0,1.0,6.0,3.0,3.0
202001004011,0.5987107546550771,4.0,1.0,1.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1,1.0,1.0,1.0,6.0,3.0,2.0
202001004060,0.983091520323302,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,1,2.0,2.0,1.0,2.0,1.0,2.0
202001004129,1.3491711887085271,4.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2,1.0,3.0,1.0,1.0,2.0,3.0
202001004273,0.09382942772754,4.0,1.0,1.0,3.0,4.0,4.0,3.0,5.0,1.0,4.0,3.0,5.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2,2.0,1.0,1.0,6.0,3.0,4.0
202001004383,0.1180460857113658,4.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,2,2.0,1.0,1.0,4.0,3.0,3.0
202001004424,1.2845400267516058,4.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,3.0,2.0,1,1.0,1.0,1.0,6.0,3.0,2.0
202001004894,2.197417347359833,4.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,2.0,1,2.0,2.0,1.0,6.0,1.0,3.0
202001004936,0.8398709735337881,4.0,1.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1,2.0,1.0,3.0,2.0,2.0,2.0
202001004977,0.2504074524555056,4.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2,2.0,1.0,1.0,2.0,2.0,4.0
202001005104,0.434805613159832,4.0,1.0,1.0,3.0,2.0,5.0,5.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2,1.0,1.0,1.0,1.0,3.0,1.0
202001005177,1.544925464268482,4.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0,1,1.0,1.0,3.0,4.0,2.0,2.0
202001005303,0.665144785177495,4.0,1.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,2,2.0,1.0,3.0,6.0,2.0,4.0
202001005330,0.4528618221613925,4.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1,2.0,1.0,1.0,6.0,1.0,4.0
202001005350,0.0780809650991593,4.0,1.0,1.0,3.0,2.0,4.0,2.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2,2.0,1.0,1.0,6.0,2.0,2.0
202001005449,1.4520075718567385,4.0,,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,1,2.0,3.0,3.0,2.0,2.0,4.0
202001005549,0.1545465778460882,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,2,2.0,1.0,3.0,2.0,2.0,2.0
202001005615,0.1392149465150942,4.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,1,2.0,1.0,1.0,2.0,2.0,2.0
202001005755,1.2604442483212863,4.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2,1.0,1.0,1.0,1.0,3.0,3.0
202001005770,1.3045062262435183,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,2.0,1,2.0,2.0,1.0,2.0,2.0,2.0
202001005882,0.4880030988232475,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,,,5.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,1,2.0,1.0,5.0,6.0,2.0,4.0
202001005904,0.1896785379578287,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,2,2.0,1.0,5.0,1.0,2.0,3.0
202001006110,0.6495008990269319,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2,1.0,1.0,4.0,1.0,2.0,3.0
202001006139,1.190941005282664,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2,1.0,3.0,2.0,6.0,1.0,1.0
202001006454,0.2502146255411717,4.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2,2.0,1.0,1.0,1.0,3.0,2.0
202001006581,1.936826313762253,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,1.0,2.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,1,2.0,2.0,1.0,1.0,2.0,2.0
202001006631,1.21265132475924,4.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1,2.0,1.0,1.0,6.0,1.0,2.0
202001006740,3.412335586149233,3.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,1,2.0,3.0,1.0,2.0,1.0,2.0
202001006784,1.1273707465795888,4.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,1,2.0,2.0,2.0,2.0,1.0,3.0
202001006793,0.507526615958396,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,2,2.0,3.0,4.0,1.0,1.0,4.0
202001006888,2.592267566184985,4.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,,,,2.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,1,1.0,2.0,1.0,6.0,3.0,2.0
202001006934,2.313868261803246,4.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1,2.0,2.0,1.0,1.0,3.0,1.0
202001006992,0.4781809414630432,3.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2,1.0,1.0,1.0,1.0,2.0,3.0
202001007029,0.8985189065545189,4.0,1.0,1.0,3.0,3.0,5.0,4.0,5.0,5.0,,,,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2,2.0,1.0,1.0,6.0,2.0,4.0
202001007050,0.2850999089399888,4.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2,1.0,1.0,1.0,2.0,3.0,2.0
202001007149,0.1195927435254655,4.0,1.0,1.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,3.0,2.0,2,1.0,1.0,1.0,1.0,3.0,3.0
202001007175,2.993694881515052,4.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,,,,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1,2.0,2.0,3.0,6.0,2.0,4.0
202001007403,1.7688347813198884,4.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2,2.0,2.0,1.0,6.0,2.0,1.0
